path,filename,modified_time,time_col,lat_col,lon_col,channel_col,channel_min,channel_max,cable_col,cable_values,n_rows_window,n_matched_ais,csv_time_min,csv_time_max,median_km,mean_km,p90_km,min_km
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_das_only.csv,estimated_ship_track_offcable_das_only.csv,2026-06-14 02:15:54,time_utc,est_cable_lat,est_lon,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.08225197899312,18.216410576969178,18.45190544595794,17.918213297041703
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_cable_lat,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_cable_lat,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_cable_lat,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_cable_lat,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_cable_lat,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_cable_lat,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_cable_lat,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_cable_lat,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_cable_lat,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_cable_lat,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_cable_lat,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_cable_lat,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.085814032081554,18.226956337498113,18.463635431217725,17.917826754637783
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_noais_diagnostics.csv,estimated_ship_track_offcable_noais_diagnostics.csv,2026-06-14 02:15:54,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4482.0,5173.0,,,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.09655778490587,18.228465680161552,18.46059343268957,17.93162510516168
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_das_only.csv,estimated_ship_track_offcable_das_only.csv,2026-06-14 02:15:54,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.09655778490587,18.228465680161552,18.46059343268957,17.93162510516168
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimate_vs_ais_groundtruth_evaluation_only.csv,estimate_vs_ais_groundtruth_evaluation_only.csv,2026-06-14 02:16:58,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.09655778490587,18.228465680161555,18.46059343268957,17.93162510516168
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.098703982091575,18.238276427091915,18.47179421064466,17.93035237771454
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_noais_3d_diagnostics.csv,estimated_ship_track_offcable_noais_3d_diagnostics.csv,2026-06-18 17:47:58,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4382.0,5171.0,est_cable_depth_m,-53.53029,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.098703982091575,18.238276427091915,18.47179421064466,17.93035237771454
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.098703982091575,18.238276427091915,18.47179421064466,17.93035237771454
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.098703982091575,18.238276427091915,18.47179421064466,17.93035237771454
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_noais_3d_diagnostics.csv,estimated_ship_track_offcable_noais_3d_diagnostics.csv,2026-06-18 16:23:06,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4382.0,5171.0,est_cable_depth_m,-53.53029,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.098703982091575,18.238276427091915,18.47179421064466,17.93035237771454
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_ship_lat_minus,est_ship_lon_minus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.098703982091575,18.238276427091915,18.47179421064466,17.93035237771454
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimate_vs_ais_groundtruth_evaluation_only.csv,estimate_vs_ais_groundtruth_evaluation_only.csv,2026-06-14 02:16:58,time_utc,est_ship_lat_minus,est_cable_lon,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.102948398010223,18.234716502579527,18.46681638873923,17.937909524023276
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_das_only.csv,estimated_ship_track_offcable_das_only.csv,2026-06-14 02:15:54,time_utc,est_ship_lat_minus,est_cable_lon,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.102948398010223,18.234716502579527,18.46681638873923,17.937909524023276
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_ship_lat_minus,est_cable_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.10476991597747,18.244187903551257,18.47801496116537,17.93625138781314
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_ship_lat_minus,est_cable_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.10476991597747,18.244187903551257,18.47801496116537,17.93625138781314
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_ship_lat_minus,est_cable_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.10476991597747,18.244187903551257,18.47801496116537,17.93625138781314
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_ship_lat_minus,est_cable_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.10476991597747,18.244187903551257,18.47801496116537,17.93625138781314
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimate_vs_ais_groundtruth_evaluation_only.csv,estimate_vs_ais_groundtruth_evaluation_only.csv,2026-06-14 02:16:58,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.109303132033894,18.240967362367712,18.47307828220599,17.944193985665986
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimate_vs_ais_groundtruth_evaluation_only.csv,estimate_vs_ais_groundtruth_evaluation_only.csv,2026-06-14 02:16:58,time_utc,est_ship_lat_minus,est_ship_lon,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.109303132033894,18.240967362367712,18.47307828220599,17.944193985665986
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimate_vs_ais_groundtruth_evaluation_only.csv,estimate_vs_ais_groundtruth_evaluation_only.csv,2026-06-14 02:16:58,time_utc,est_ship_lat_minus,est_lon,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.109303132033894,18.240967362367712,18.47307828220599,17.944193985665986
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_noais_diagnostics.csv,estimated_ship_track_offcable_noais_diagnostics.csv,2026-06-14 02:15:54,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4482.0,5173.0,,,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.109303132033894,18.240967362367712,18.47307828220599,17.944193985665986
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_das_only.csv,estimated_ship_track_offcable_das_only.csv,2026-06-14 02:15:54,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.109303132033894,18.240967362367712,18.47307828220599,17.944193985665986
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_das_only.csv,estimated_ship_track_offcable_das_only.csv,2026-06-14 02:15:54,time_utc,est_ship_lat_minus,est_ship_lon,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.109303132033894,18.240967362367712,18.47307828220599,17.944193985665986
D:\DAS\_ship_position_estimation_from_das_noais\run_20260613_222353\tables\estimated_ship_track_offcable_das_only.csv,estimated_ship_track_offcable_das_only.csv,2026-06-14 02:15:54,time_utc,est_ship_lat_minus,est_lon,est_channel,4482.0,5173.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.109303132033894,18.240967362367712,18.47307828220599,17.944193985665986
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_ship_lat_minus,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 17:49:16,time_utc,est_ship_lat_minus,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_noais_3d_diagnostics.csv,estimated_ship_track_offcable_noais_3d_diagnostics.csv,2026-06-18 17:47:58,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable_depth_m,-53.53029,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_ship_lat_minus,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 17:47:58,time_utc,est_ship_lat_minus,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_ship_lat_minus,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\ais_matched_evaluation_3d.csv,ais_matched_evaluation_3d.csv,2026-06-18 16:24:26,time_utc,est_ship_lat_minus,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_noais_3d_diagnostics.csv,estimated_ship_track_offcable_noais_3d_diagnostics.csv,2026-06-18 16:23:06,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable_depth_m,-53.53029,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_ship_lat_minus,est_ship_lon_plus,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_ship_lat_minus,est_ship_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\estimated_ship_track_offcable_das_only_3d.csv,estimated_ship_track_offcable_das_only_3d.csv,2026-06-18 16:23:06,time_utc,est_ship_lat_minus,est_lon,est_channel,4382.0,5171.0,est_cable,south,3036,3036,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.110835888601024,18.25009941320358,18.4839977195456,17.942150435242432
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\activated_channels_summary.csv,activated_channels_summary.csv,2026-06-18 17:47:54,first_time_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.336006419694684,8.024077269268533,8.031920827212264,8.039763057479824,8.180206581371515,8.18491216472246,8.186483709029659,8.493975217086286,8.501822684028658,8.505745116756207",1110,1110,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:55:53.339000+00:00,18.126976548384594,18.13636411429618,19.2178042263426,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\activated_channels_summary.csv,activated_channels_summary.csv,2026-06-18 17:47:54,first_time_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.336006419694684,8.024077269268533,8.031920827212264,8.039763057479824,8.180206581371515,8.18491216472246,8.186483709029659,8.493975217086286,8.501822684028658,8.505745116756207",1110,1110,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:55:53.339000+00:00,18.126976548384594,18.13636411429618,19.2178042263426,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\activated_channels_summary.csv,activated_channels_summary.csv,2026-06-18 16:23:02,first_time_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.336006419694684,8.024077269268533,8.031920827212264,8.039763057479824,8.180206581371515,8.18491216472246,8.186483709029659,8.493975217086286,8.501822684028658,8.505745116756207",1110,1110,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:55:53.339000+00:00,18.126976548384594,18.13636411429618,19.2178042263426,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\activated_channels_summary.csv,activated_channels_summary.csv,2026-06-18 16:23:02,first_time_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.336006419694684,8.024077269268533,8.031920827212264,8.039763057479824,8.180206581371515,8.18491216472246,8.186483709029659,8.493975217086286,8.501822684028658,8.505745116756207",1110,1110,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:55:53.339000+00:00,18.126976548384594,18.13636411429618,19.2178042263426,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\activated_channel_segments.csv,activated_channel_segments.csv,2026-06-18 17:47:54,segment_start_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.195597066372297,7.197950772245851,7.204222965647552,7.205794299937253,7.208148023288271,7.2097154217896575,7.222267725470047,7.2246188089872145,7.2261901344808495,8.501822684028658",1303,1303,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:59:41.839000+00:00,18.173453731607612,18.328663563448284,19.376745427165485,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\activated_channel_segments.csv,activated_channel_segments.csv,2026-06-18 17:47:54,segment_start_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.195597066372297,7.197950772245851,7.204222965647552,7.205794299937253,7.208148023288271,7.2097154217896575,7.222267725470047,7.2246188089872145,7.2261901344808495,8.501822684028658",1303,1303,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:59:41.839000+00:00,18.173453731607612,18.328663563448284,19.376745427165485,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\activated_channel_segments.csv,activated_channel_segments.csv,2026-06-18 16:23:02,segment_start_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.195597066372297,7.197950772245851,7.204222965647552,7.205794299937253,7.208148023288271,7.2097154217896575,7.222267725470047,7.2246188089872145,7.2261901344808495,8.501822684028658",1303,1303,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:59:41.839000+00:00,18.173453731607612,18.328663563448284,19.376745427165485,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\activated_channel_segments.csv,activated_channel_segments.csv,2026-06-18 16:23:02,segment_start_utc,lat,lon,channel,4382.0,5776.0,cable_dist_km,"7.195597066372297,7.197950772245851,7.204222965647552,7.205794299937253,7.208148023288271,7.2097154217896575,7.222267725470047,7.2246188089872145,7.2261901344808495,8.501822684028658",1303,1303,2021-11-01 17:51:25.339000+00:00,2021-11-01 17:59:41.839000+00:00,18.173453731607612,18.328663563448284,19.376745427165485,16.655762348797893
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\activated_channels_by_frame.csv,activated_channels_by_frame.csv,2026-06-18 17:47:52,time_utc,lat,lon,channel,4382.0,5782.0,cable_dist_km,"8.024077269268533,8.027998391700493,8.031920827212264,8.039763057479824,8.180206581371515,8.18491216472246,8.186483709029659,8.493975217086286,8.501822684028658,8.505745116756207",15053,15053,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.265542211084096,18.331913479400978,19.37987391463901,16.64308422868979
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_140657\tables\activated_channels_by_frame.csv,activated_channels_by_frame.csv,2026-06-18 17:47:52,time_utc,lat,lon,channel,4382.0,5782.0,cable_dist_km,"8.024077269268533,8.027998391700493,8.031920827212264,8.039763057479824,8.180206581371515,8.18491216472246,8.186483709029659,8.493975217086286,8.501822684028658,8.505745116756207",15053,15053,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.265542211084096,18.331913479400978,19.37987391463901,16.64308422868979
D:\DAS\_ship_position_estimation_from_das_noais_3d\run_20260618_124039\tables\activated_channels_by_frame.csv,activated_channels_by_frame.csv,2026-06-18 16:23:02,time_utc,lat,lon,channel,4382.0,5782.0,cable_dist_km,"8.024077269268533,8.027998391700493,8.031920827212264,8.039763057479824,8.180206581371515,8.18491216472246,8.186483709029659,8.493975217086286,8.501822684028658,8.505745116756207",15053,15053,2021-11-01 17:51:25.339000+00:00,2021-11-01 18:00:10.839000+00:00,18.265542211084096,18.331913479400978,19.37987391463901,16.64308422868979
